Drilling UID,Time (µs),T°,RPM,Spindle Amps (%),Spindle Cmd (%),Feed Pos. (µm),Feed Amps (%),Feed Cmd (%),Clamp Pos. (µm),Clamp Amps (%),Clamp Cmd (%)
H22,9425000,48,2402,3.00,46.62,12928,0.00,-1.17,-6726,28.10,1.34
H22,9430000,48,2439,2.80,44.62,12878,0.00,-0.69,-6726,28.10,1.34
H22,9435000,48,2420,3.40,46.39,12839,0.00,-0.07,-6726,28.00,1.34
H22,9440000,48,2402,13.10,48.53,12812,0.00,0.87,-6726,28.40,1.34
H22,9445000,48,2380,12.60,48.74,12811,5.30,1.69,-6726,27.90,1.34
H22,9450000,48,2439,1.80,45.71,12850,4.80,1.76,-6726,28.40,1.34
H22,9455000,48,2420,2.80,45.28,12912,0.00,1.43,-6726,28.10,1.34
H22,9460000,48,2402,3.10,45.44,12983,0.70,1.23,-6726,28.20,1.34
H22,9465000,48,2380,5.40,47.50,13034,0.00,0.91,-6726,28.30,1.34
H22,9470000,48,2363,13.50,48.65,13081,0.00,-0.17,-6726,28.20,1.34
H22,9475000,48,2402,4.50,46.75,13103,0.00,-0.95,-6726,28.30,1.34
H22,9480000,48,2402,3.80,44.39,13091,0.50,-1.33,-6726,28.40,1.34
H22,9485000,48,2439,3.60,44.40,13055,1.50,-1.37,-6726,28.20,1.34
H22,9490000,48,2402,8.90,48.43,13012,0.70,-1.31,-6726,28.60,1.34
H22,9495000,48,2380,13.40,47.75,12966,0.00,-0.78,-6726,28.20,1.34
H22,9500000,48,2439,2.00,45.67,12914,6.90,0.42,-6726,28.40,1.34
H22,9505000,48,2402,3.00,45.35,12895,18.60,1.52,-6726,28.40,1.34
H22,9510000,48,2420,5.80,45.47,12927,10.10,1.60,-6726,28.00,1.34
H22,9515000,48,2380,7.60,47.38,12977,1.70,1.58,-6726,28.20,1.34
H22,9520000,48,2363,17.70,48.59,13035,2.40,1.51,-6726,28.00,1.34
H22,9525000,48,2420,6.20,46.74,13097,0.00,01.06,-6726,28.30,1.34
H22,9530000,48,2402,4.40,44.40,13149,0.00,0.32,-6726,28.40,1.34
H22,9535000,48,2402,2.70,44.38,13186,0.90,-0.49,-6726,28.30,1.34
H22,9540000,48,2363,9.80,48.43,13200,3.50,-1.44,-6726,28.30,1.34
H22,9545000,48,2363,13.20,47.76,13176,1.30,-1.76,-6726,28.00,1.34
H22,9550000,48,2420,2.00,45.68,13119,0.00,-1.11,-6726,28.50,1.34
H22,9555000,48,2420,4.20,45.45,13059,0.00,-0.25,-6726,28.10,1.34
H22,9560000,48,2439,4.60,44.51,13013,0.00,0.52,-6726,28.20,1.34
H22,9565000,48,2402,6.60,46.26,12993,0.80,1.10,-6726,28.10,1.34
H22,9570000,48,2363,18.00,48.54,13000,2.60,1.56,-6726,27.90,1.34
H22,9575000,48,2402,6.20,46.63,13049,0.60,1.59,-6726,28.40,1.34
H22,9580000,48,2420,5.60,45.56,13106,0.70,1.46,-6726,28.20,1.34
H22,9585000,48,2402,6.50,45.41,13162,1.20,1.43,-6726,28.20,1.34
H22,9590000,48,2380,11.60,48.50,13215,0.00,01.04,-6726,28.30,1.34
H22,9595000,48,2380,13.10,47.80,13267,0.00,-0.09,-6726,28.20,1.34
H22,9600000,48,2402,2.80,46.65,13291,0.30,-0.96,-6726,28.30,1.34
H22,9605000,48,2363,7.90,48.58,13286,10.40,-1.50,-6726,28.20,1.34
H22,9610000,48,2402,3.90,45.65,13246,0.00,-1.30,-6726,28.30,1.34
H22,9615000,48,2402,5.20,46.63,13199,0.00,-1.12,-6726,28.50,1.34
H22,9620000,48,2380,21.00,48.81,13162,0.00,-0.97,-6726,28.00,1.34
H22,9625000,48,2420,5.40,46.89,13116,0.20,-0.09,-6726,28.50,1.34
H22,9630000,48,2457,4.40,46.56,13090,3.60,1.22,-6726,28.30,1.34
H22,9635000,48,2402,4.80,45.34,13104,10.60,1.89,-6726,28.60,1.34
H22,9640000,48,2402,9.90,48.46,13157,3.50,1.69,-6726,28.50,1.34
H22,9645000,48,2380,13.10,47.82,13221,0.00,1.36,-6726,27.90,1.34
H22,9650000,48,2420,1.50,45.71,13286,0.00,0.88,-6726,28.40,1.34
H22,9655000,48,2380,4.00,47.52,13339,0.00,0.22,-6726,28.40,1.34
H22,9660000,48,2380,7.60,46.40,13377,1.70,-0.66,-6726,28.30,1.34
H22,9665000,48,2363,13.70,47.69,13388,6.80,-1.35,-6726,28.60,1.34
H22,9670000,48,2346,29.60,49.11,13362,2.00,-1.53,-6726,28.20,1.34
H22,9675000,48,2420,4.40,46.04,13317,0.00,-1.37,-6726,28.30,1.34
H22,9680000,48,2420,3.10,45.83,13263,0.00,-0.80,-6726,28.30,1.34
H22,9685000,48,2439,2.80,44.54,13213,0.00,0.14,-6726,28.20,1.34
H22,9690000,48,2402,7.30,46.34,13187,0.10,0.83,-6726,28.70,1.34
H22,9695000,48,2380,11.60,47.82,13191,9.80,1.75,-6726,28.00,1.34
H22,9700000,48,2439,1.90,45.75,13235,1.40,1.80,-6726,28.50,1.34
H22,9705000,48,2402,2.80,45.42,13313,0.70,1.41,-6726,28.50,1.34
H22,9710000,48,2402,3.20,45.25,13373,0.00,01.01,-6726,28.10,1.34
H22,9715000,48,2402,7.80,45.44,13429,0.00,0.19,-6726,28.20,1.34
H22,9720000,48,2346,24.10,49.72,13463,0.00,-0.43,-6726,28.10,1.34
H22,9725000,48,2380,14.10,48.26,13472,0.00,-0.55,-6726,28.00,1.34
H22,9730000,48,2402,10.30,48.36,13472,0.00,-0.70,-6726,28.20,1.34
H22,9735000,48,2380,6.00,44.90,13470,0.00,-0.75,-6726,28.30,1.34
H22,9740000,48,2380,11.00,46.97,13468,0.00,-0.60,-6726,28.30,1.34
H22,9745000,48,2363,12.90,48.46,13468,0.00,-0.16,-6726,28.40,1.34
H22,9750000,48,2420,4.80,46.28,13468,0.10,0.55,-6726,28.50,1.34
H22,9755000,48,2420,6.10,47.05,13471,0.80,01.07,-6726,28.40,1.34
H22,9760000,48,2420,8.70,48.16,13480,0.00,0.73,-6726,28.20,1.34
H22,9765000,48,2420,6.00,45.94,13482,0.00,0.75,-6726,28.50,1.34
H22,9770000,48,2380,24.00,48.21,13479,0.00,0.87,-6726,28.20,1.34
H22,9775000,48,2439,6.50,46.37,13479,0.00,0.89,-6726,28.00,1.34
H22,9780000,48,2420,5.80,46.13,13480,0.00,0.88,-6726,28.30,1.34
H22,9785000,48,2402,7.30,46.90,13480,0.00,0.85,-6726,28.30,1.34
H22,9790000,48,2380,12.60,48.00,13480,0.00,0.69,-6726,28.50,1.34
H22,9795000,48,2346,17.00,48.37,13478,0.00,0.45,-6726,28.30,1.34
H22,9800000,48,2420,2.00,46.20,13474,0.00,0.09,-6726,28.60,1.34
H22,9805000,48,2380,3.60,47.93,13473,0.00,-0.57,-6726,28.30,1.34
H22,9810000,48,2402,4.70,44.79,13472,0.10,-1.33,-6726,28.30,1.34
H22,9815000,48,2402,5.10,45.67,13447,0.40,-1.29,-6726,28.40,1.34
H22,9820000,48,2380,19.10,47.95,13403,0.00,-0.73,-6726,28.10,1.34
H22,9825000,48,2420,5.70,45.98,13366,0.00,-0.68,-6726,28.50,1.34
H22,9830000,48,2439,4.60,46.77,13339,2.30,-1.35,-6726,28.20,1.34
H22,9835000,48,2420,4.70,45.46,13302,4.40,-1.54,-6726,28.30,1.34
H22,9840000,48,2402,10.40,46.45,13246,0.00,-1.18,-6726,28.40,1.34
H22,9845000,48,2380,11.00,47.90,13193,0.00,-1.13,-6726,28.20,1.34
H22,9850000,48,2420,1.70,45.72,13149,0.00,-1.49,-6726,28.40,1.34
H22,9855000,48,2402,4.00,46.48,13095,0.00,-1.62,-6726,28.10,1.34
H22,9860000,48,2402,3.90,45.39,13031,0.00,-1.57,-6726,28.40,1.34
H22,9865000,48,2402,3.70,45.47,12967,0.00,-1.65,-6726,28.40,1.34
H22,9870000,48,2363,23.10,48.60,12896,0.00,-1.61,-6726,28.30,1.34
H22,9875000,48,2402,6.30,46.75,12812,1.60,-1.80,-6726,28.00,1.34
H22,9880000,48,2439,2.70,45.64,12735,0.70,-1.86,-6726,28.30,1.34
H22,9885000,48,2439,3.30,44.36,12653,0.00,-1.93,-6726,28.10,1.34
H22,9890000,48,2402,7.90,46.35,12567,0.00,-1.93,-6726,28.70,1.34
H22,9895000,48,2380,13.30,47.87,12479,0.10,-2.04,-6726,28.10,1.34
H22,9900000,48,2439,2.70,45.89,12385,0.00,-2.06,-6726,28.40,1.34
H22,9905000,48,2402,3.20,47.69,12290,0.00,-2.19,-6726,28.30,1.34
H22,9910000,48,2402,3.70,46.47,12188,0.20,-2.26,-6726,28.20,1.34
H22,9915000,48,2380,8.80,46.34,12062,0.40,-2.30,-6726,28.30,1.34
H22,9920000,48,2363,20.00,47.84,11952,0.10,-2.35,-6726,28.10,1.34
H22,9925000,48,2420,4.90,45.87,11837,0.00,-2.40,-6726,28.20,1.34
H22,9930000,48,2402,3.80,46.55,11722,0.00,-2.51,-6726,28.30,1.34
H22,9935000,48,2380,5.20,47.64,11603,0.50,-2.69,-6726,28.70,1.34
H22,9940000,48,2363,9.30,47.41,11478,0.00,-2.79,-6726,28.60,1.34
H22,9945000,48,2346,15.70,47.97,11348,0.10,-2.85,-6726,28.20,1.34
H22,9950000,48,2439,3.10,44.99,11215,0.00,-2.96,-6726,28.60,1.34
H22,9955000,48,2439,4.00,46.57,11050,2.10,-3.02,-6726,28.40,1.34
H22,9960000,48,2402,7.40,47.69,10908,0.20,-3.10,-6726,28.20,1.34
H22,9965000,48,2402,8.80,46.49,10763,0.60,-3.18,-6726,28.60,1.34
H22,9970000,48,2363,21.00,48.90,10615,0.00,-3.15,-6726,28.20,1.34
H22,9975000,48,2420,6.20,47.12,10464,0.00,-3.00,-6726,28.30,1.34
H22,9980000,48,2420,5.30,45.86,10313,0.00,-2.83,-6726,28.40,1.34
H22,9985000,48,2380,10.10,47.82,10164,0.00,-2.75,-6726,28.40,1.34
H22,9990000,48,2363,12.50,46.62,10015,0.00,-2.67,-6726,28.60,1.34
H22,9995000,48,2363,15.80,46.94,9867,0.00,-2.66,-6726,28.30,1.34
H22,10000000,48,2420,6.00,46.24,9694,0.40,-2.75,-6726,28.60,1.34
H22,10005000,48,2402,5.50,46.95,9552,0.00,-2.91,-6726,28.30,1.34
H22,10010000,48,2380,15.30,48.09,9408,0.00,-3.04,-6726,28.20,1.34
H22,10015000,48,2402,4.10,46.91,9263,0.00,-3.09,-6726,28.50,1.34
H22,10020000,48,2363,17.30,48.04,9116,0.00,-3.09,-6726,28.20,1.34
H22,10025000,48,2439,3.90,45.20,8967,0.00,-3.01,-6726,28.40,1.34
H22,10030000,48,2439,4.20,45.85,8817,0.00,-2.90,-6726,28.40,1.34
H22,10035000,48,2402,5.10,47.78,8670,0.10,-2.89,-6726,28.50,1.34
H22,10040000,48,2363,12.60,47.68,8494,0.60,-2.90,-6726,28.40,1.34
H22,10045000,48,2380,9.70,45.75,8347,0.00,-2.87,-6726,28.10,1.34
H22,10050000,48,2420,1.70,45.77,8200,0.00,-2.86,-6726,28.30,1.34
H22,10055000,48,2402,3.90,46.45,8052,0.00,-2.83,-6726,28.30,1.34
H22,10060000,48,2380,5.50,47.56,7905,0.00,-2.78,-6726,28.20,1.34
H22,10065000,48,2380,4.00,45.35,7758,0.00,-2.80,-6726,28.50,1.34
H22,10070000,48,2402,5.20,45.51,7613,0.00,-2.88,-6726,28.10,1.34
H22,10075000,48,2380,6.00,46.57,7468,0.00,-2.93,-6726,28.30,1.34
H22,10080000,48,2439,4.00,46.37,7293,0.90,-2.95,-6726,28.20,1.34
H22,10085000,48,2402,5.90,47.47,7147,0.60,-3.00,-6726,28.30,1.34
H22,10090000,48,2402,5.40,46.20,7000,0.10,-2.97,-6726,28.10,1.34
H22,10095000,48,2420,2.20,45.48,6853,0.00,-2.96,-6726,28.40,1.34
H22,10100000,48,2420,3.60,45.34,6706,0.10,-2.95,-6726,28.20,1.34
H22,10105000,48,2402,3.20,46.19,6560,0.00,-2.98,-6726,28.40,1.34
H22,10110000,48,2380,8.80,47.38,6412,0.00,-2.91,-6726,28.20,1.34
H22,10115000,48,2402,2.50,44.26,6264,0.00,-2.88,-6726,28.30,1.34
H22,10120000,48,2402,4.30,45.17,6117,0.00,-2.85,-6726,28.30,1.34
H22,10125000,48,2380,6.60,46.25,5939,0.10,-2.78,-6726,28.30,1.34
H22,10130000,48,2402,3.30,46.16,5791,0.10,-2.73,-6726,28.40,1.34
H22,10135000,48,2420,4.60,46.07,5646,0.10,-2.82,-6726,28.70,1.34
H22,10140000,48,2363,4.70,44.93,5502,0.00,-2.89,-6726,28.10,1.34
H22,10145000,48,2420,2.50,45.19,5357,0.00,-2.94,-6726,28.40,1.34
H22,10150000,48,2420,2.50,46.01,5212,0.00,-3.02,-6726,28.20,1.34
H22,10155000,48,2420,3.70,46.93,5065,0.10,-3.01,-6726,28.30,1.34
H22,10160000,48,2380,4.70,47.03,4918,0.00,-2.96,-6726,28.50,1.34
H22,10165000,48,2402,2.00,44.91,4741,0.10,-2.93,-6726,28.30,1.34
H22,10170000,48,2402,3.50,44.92,4594,0.70,-2.93,-6726,28.20,1.34
H22,10175000,48,2402,3.20,44.95,4447,0.40,-2.90,-6726,28.40,1.34
H22,10180000,48,2402,4.80,45.91,4299,0.00,-2.87,-6726,28.30,1.34
H22,10185000,48,2380,3.80,46.89,4152,0.00,-2.83,-6726,28.50,1.34
H22,10190000,48,2380,6.10,44.95,4004,0.00,-2.78,-6726,28.30,1.34
H22,10195000,48,2402,3.80,45.00,3856,0.00,-2.72,-6726,28.30,1.34
H22,10200000,48,2420,3.50,45.92,3710,0.00,-2.77,-6726,28.50,1.34
H22,10205000,48,2420,5.50,46.86,3538,0.90,-2.87,-6726,28.40,1.34
H22,10210000,48,2402,4.70,46.96,3393,0.70,-2.94,-6726,28.50,1.34
H22,10215000,48,2420,2.10,45.84,3248,0.00,-2.99,-6726,28.30,1.34
H22,10220000,48,2420,4.00,44.84,3102,0.00,-2.99,-6726,28.50,1.34
H22,10225000,48,2420,5.50,47.09,2954,0.00,-2.98,-6726,28.30,1.34
H22,10230000,48,2402,4.70,45.83,2806,0.00,-2.93,-6726,28.30,1.34
H22,10235000,48,2402,5.30,45.74,2659,0.10,-2.89,-6726,28.30,1.34
H22,10240000,48,2380,6.80,45.71,2513,0.00,-2.65,-6726,28.30,1.34
H22,10245000,48,2380,5.30,44.92,2339,0.00,-2.31,-6726,28.50,1.34
H22,10250000,48,2402,4.40,44.94,2197,0.00,-1.95,-6726,28.40,1.34
H22,10255000,48,2380,5.20,46.99,2059,0.00,-1.58,-6726,28.30,1.34
H22,10260000,48,2380,2.80,46.98,1927,0.00,-1.24,-6726,28.30,1.34
H22,10265000,48,2402,2.60,43.76,1801,0.00,-1.01,-6726,28.30,1.34
H22,10270000,48,2420,3.00,44.82,1684,0.00,-0.98,-6726,28.40,1.34
H22,10275000,48,2420,3.80,47.05,1575,0.00,-1.14,-6726,28.30,1.34
H22,10280000,48,2420,4.30,45.80,1473,0.00,-1.43,-6726,28.30,1.34
H22,10285000,48,2420,5.10,45.72,1376,0.00,-1.75,-6726,28.40,1.34
H22,10290000,48,2380,8.10,45.70,1267,0.10,-2.11,-6726,28.20,1.34
H22,10295000,48,2380,5.90,44.71,1172,0.00,-2.22,-6726,28.40,1.34
H22,10300000,48,2420,1.50,44.90,1072,0.00,-1.93,-6726,28.40,1.34
H22,10305000,48,2380,3.40,47.74,975,0.00,-1.58,-6726,28.30,1.34
H22,10310000,48,2402,6.10,46.98,880,0.00,-1.21,-6726,28.20,1.34
H22,10315000,48,2402,1.50,45.79,794,0.00,-1.02,-6726,28.60,1.34
H22,10320000,48,2402,3.50,44.81,712,0.00,-0.84,-6726,28.40,1.34
H22,10325000,48,2380,4.10,45.79,642,0.00,-0.95,-6726,28.30,1.34
H22,10330000,48,2420,3.40,45.78,562,0.40,-0.98,-6726,28.40,1.34
H22,10335000,48,2420,3.00,46.77,505,0.10,-1.25,-6726,28.40,1.34
H22,10340000,48,2420,3.70,45.66,451,0.30,-1.49,-6726,28.10,1.34
H22,10345000,48,2420,3.60,44.96,391,0.00,-1.35,-6726,28.30,1.34
H22,10350000,48,2420,2.20,45.88,337,0.00,-1.32,-6726,28.40,1.34
H22,10355000,48,2420,4.50,47.00,286,0.00,-1.16,-6726,28.40,1.34
H22,10360000,48,2380,4.80,46.94,233,0.00,-0.82,-6726,28.50,1.34
H22,10365000,48,2402,2.00,45.77,189,0.00,-0.74,-6726,28.20,1.34
H22,10370000,48,2380,3.30,45.65,150,0.00,-0.89,-6726,28.40,1.34
H22,10375000,48,2380,3.00,45.77,118,0.00,-0.85,-6726,28.50,1.34
H22,10380000,48,2402,2.60,45.84,88,0.00,-0.75,-6726,28.30,1.34
H22,10385000,48,2380,4.60,46.82,61,0.00,-0.64,-6726,28.30,1.34
H22,10390000,48,2380,5.50,44.71,42,0.00,-0.67,-6726,28.20,1.34
H22,10395000,48,2402,4.10,44.85,34,0.00,-0.97,-6726,28.40,1.34
H22,10400000,48,2420,2.90,44.85,28,0.00,-1.17,-6726,28.40,1.34
H22,10405000,48,2402,3.90,46.88,14,0.00,-0.92,-6726,28.50,1.34
H22,10410000,48,2402,5.10,46.91,0,0.00,-0.46,-6726,28.40,1.34
H22,10415000,48,2420,2.50,45.76,-18,3.10,0.21,-6726,28.40,1.34
H22,10420000,48,2380,3.30,45.65,-28,0.00,0.53,-6726,28.50,1.34
H22,10425000,48,2380,4.30,45.69,-28,0.00,0.57,-6726,28.40,1.34
